_id,name,id,nametype,recclass,mass (g),fall,year,reclat,reclong,GeoLocation
659f34b2c72de7d60a62eab3,Yamato 981398,38020,Valid,L5,6.92,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eab2,Yamato 981393,38015,Valid,H5,5.03,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eab4,Yamato 981399,38021,Valid,H3,24.57,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eab5,Yamato 981405,38027,Valid,L6,18.58,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eab6,Yamato 981412,38034,Valid,H6,7.68,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eab7,Yamato 981413,38035,Valid,L6,40.86,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eab8,Yamato 981414,38036,Valid,L6,11.53,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eab9,Yamato 981415,38037,Valid,L6,10.3,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eaba,Yamato 981417,38039,Valid,L6,8.26,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eabb,Yamato 981416,38038,Valid,L6,33.65,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eabc,Yamato 981418,38040,Valid,H4,6.67,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eabd,Yamato 981420,38042,Valid,L6,25.49,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eabe,Yamato 981425,38047,Valid,H4,15.19,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eabf,Yamato 981428,38050,Valid,H3,5,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eac0,Yamato 981436,38058,Valid,H4,26.42,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eac1,Yamato 981419,38041,Valid,L6,187.79,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eac2,Yamato 981437,38059,Valid,H4,5.15,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eac3,Yamato 981438,38060,Valid,H4,370.88,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eac4,Yamato 981441,38063,Valid,L6,5.49,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eac5,Yamato 981442,38064,Valid,L6,5.33,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eac6,Yamato 981449,38071,Valid,H5,15.3,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eac7,Yamato 981453,38075,Valid,H4,8.76,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eac8,Yamato 981455,38077,Valid,H4,7.25,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eac9,Yamato 981456,38078,Valid,H4,11.58,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eaca,Yamato 981457,38079,Valid,H4,17.46,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eacb,Yamato 981463,38085,Valid,L6,61.79,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eacc,Yamato 981460,38082,Valid,H5,7.92,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eacd,Yamato 981469,38091,Valid,L5,5.02,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eace,Yamato 981471,38093,Valid,L6,5.11,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eacf,Yamato 981474,38096,Valid,L6,6.68,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62ead0,Yamato 981475,38097,Valid,L6,5.47,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62ead1,Yamato 981480,38102,Valid,L5,9.17,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62ead2,Yamato 981489,38111,Valid,H6,7.08,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62ead3,Yamato 981490,38112,Valid,L3,183.99,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62ead4,Yamato 981494,38116,Valid,L6,13.45,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62ead5,Yamato 981493,38115,Valid,H5,19.76,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62ead6,Yamato 981495,38117,Valid,L6,9.8,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62ead7,Yamato 981496,38118,Valid,L6,24.58,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62ead8,Yamato 981497,38119,Valid,H5,22.93,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62ead9,Yamato 981498,38120,Valid,H4,9.92,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eada,Yamato 981499,38121,Valid,L6,139.14,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eadb,Yamato 981501,38124,Valid,L6,31.89,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eadc,Yamato 981502,38125,Valid,H6,15.56,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eadd,Yamato 981503,38126,Valid,H4,6.49,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eade,Yamato 981504,38127,Valid,L3,6.89,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eadf,Yamato 981505,38128,Valid,Acapulcoite,56.95,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eae0,Yamato 981507,38130,Valid,H5,10.81,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eae1,Yamato 981510,38133,Valid,H4,9.08,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eae2,Yamato 981514,38137,Valid,L5,8.71,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eae3,Yamato 981515,38138,Valid,L6,9.14,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eae4,Yamato 981513,38136,Valid,H4,17.65,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eae5,Yamato 981516,38139,Valid,L6,5.58,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eae6,Yamato 981522,38145,Valid,L6,37.07,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eae7,Yamato 981523,38146,Valid,L6,45.47,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eae8,Yamato 981525,38148,Valid,L6,68.07,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eae9,Yamato 981526,38149,Valid,L6,28.07,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eaea,Yamato 981527,38150,Valid,L6,8.78,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eaeb,Yamato 981530,38153,Valid,H4,5.57,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eaec,Yamato 981536,38159,Valid,H3,7.61,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eaed,Yamato 981539,38162,Valid,H6,10.15,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eaee,Yamato 981540,38163,Valid,H5,11.52,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eaef,Yamato 981547,38170,Valid,H6,7.09,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eaf0,Yamato 981545,38168,Valid,H4,28.26,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eaf1,Yamato 981548,38171,Valid,H6,7.35,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eaf2,Yamato 981549,38172,Valid,H6,13.5,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eaf3,Yamato 981550,38173,Valid,H6,18.1,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eaf4,Yamato 981551,38174,Valid,H5,6.01,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eaf5,Yamato 981553,38176,Valid,L6,42,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eaf6,Yamato 981554,38177,Valid,L6,30.26,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eaf7,Yamato 981556,38179,Valid,L5,26.78,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eaf8,Yamato 981558,38181,Valid,L5,7.28,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eaf9,Yamato 981563,38186,Valid,H4,7.04,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eafa,Yamato 981575,38198,Valid,L6,11.86,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eafb,Yamato 981576,38199,Valid,L6,34.78,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eafc,Yamato 981581,38204,Valid,L6,6.59,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eafd,Yamato 981582,38205,Valid,Diogenite,5.88,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eafe,Yamato 981584,38207,Valid,LL6,10.92,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eaff,Yamato 981585,38208,Valid,LL6,7.83,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb00,Yamato 981586,38209,Valid,H6,7.29,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb01,Yamato 981588,38211,Valid,L3,25.88,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb02,Yamato 981591,38214,Valid,L3,7.1,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb04,Yamato 981594,38217,Valid,H4,9.14,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb03,Yamato 981593,38216,Valid,H6,27.39,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb05,Yamato 981595,38218,Valid,H5,26.66,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb06,Yamato 981597,38220,Valid,LL6,12.98,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb07,Yamato 981598,38221,Valid,LL6,8.06,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb08,Yamato 981600,38223,Valid,H5,14.57,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb09,Yamato 981601,38224,Valid,L4,15.61,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb0a,Yamato 981602,38225,Valid,L3,58.84,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb0b,Yamato 981603,38226,Valid,H6,12.46,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb0c,Yamato 981604,38227,Valid,Howardite,137.86,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb0d,Yamato 981605,38228,Valid,L6,576.89,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb0e,Yamato 981606,38229,Valid,L3,7.78,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb0f,Yamato 981607,38230,Valid,LL5,16.6,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb10,Yamato 981613,38236,Valid,H4,27.45,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb11,Yamato 981615,38238,Valid,L6,88.66,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb12,Yamato 981616,38239,Valid,H4,40.3,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb13,Yamato 981617,38240,Valid,Eucrite,134.67,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb14,Yamato 981619,38242,Valid,Lodranite,5.39,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb15,Yamato 981621,38244,Valid,L3,7.87,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb16,Yamato 981624,38247,Valid,L4,5.89,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb17,Yamato 981625,38248,Valid,Eucrite,8.67,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb18,Yamato 981627,38250,Valid,H4,39.39,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb19,Yamato 981629,38252,Valid,L6,21.13,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb1a,Yamato 981630,38253,Valid,H4,15.92,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb1b,Yamato 981631,38254,Valid,H6,8.29,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb1c,Yamato 981632,38255,Valid,CM2,5.53,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb1d,Yamato 981633,38256,Valid,LL6,20.71,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb1e,Yamato 981634,38257,Valid,H6,92.66,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb1f,Yamato 981638,38261,Valid,Eucrite,11.39,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb20,Yamato 981639,38262,Valid,H6,10.71,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb21,Yamato 981643,38266,Valid,H6,57.33,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb22,Yamato 981644,38267,Valid,H5,143.44,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb23,Yamato 981646,38269,Valid,Eucrite,171.1,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb24,Yamato 981651,30343,Valid,Eucrite,235.88,Found,1998,-71.5,35.66667,"(-71.5, 35.66667)"
659f34b2c72de7d60a62eb25,Yamato 981656,38278,Valid,L3,26.62,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb26,Yamato 981657,38279,Valid,H4,6.14,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb27,Yamato 981664,38286,Valid,H3,22.58,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb28,Yamato 981668,38290,Valid,Eucrite,20.71,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb29,Yamato 981670,38292,Valid,Lodranite,6.98,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb2a,Yamato 981672,38294,Valid,Eucrite,78.13,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb2b,Yamato 981673,38295,Valid,Eucrite,16.97,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb2c,Yamato 981678,38300,Valid,L6,225.2,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb2d,Yamato 981679,38301,Valid,H5,12.49,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb2e,Yamato 981684,38306,Valid,L6,73.38,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb2f,Yamato 981685,38307,Valid,L6,767.6,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb30,Yamato 981687,38309,Valid,H4,5.32,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb31,Yamato 981688,38310,Valid,Ureilite,48.26,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb32,Yamato 981691,38313,Valid,LL6,17.75,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb34,Yamato 981696,38318,Valid,H5,20.89,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb33,Yamato 981695,38317,Valid,H6,16.72,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb35,Yamato 981697,38319,Valid,LL3,16.77,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb36,Yamato 981700,38322,Valid,LL4,9.68,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb37,Yamato 981702,38324,Valid,H6,5.05,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb39,Yamato 981705,38327,Valid,H3,74.1,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb3c,Yamato 981710,38332,Valid,Diogenite,108.41,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb3a,Yamato 981706,38328,Valid,H4,5.41,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb3d,Yamato 981712,38334,Valid,L6,24.47,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb38,Yamato 981703,38325,Valid,LL6,11.82,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb3e,Yamato 981713,38335,Valid,L6,28.66,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb3f,Yamato 981715,38337,Valid,LL4,11.08,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb40,Yamato 981716,38338,Valid,H5,6.88,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb41,Yamato 981719,38341,Valid,CM2,13.8,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb42,Yamato 981721,38343,Valid,H4,15.24,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb3b,Yamato 981709,38331,Valid,L6,82.24,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb43,Yamato 981722,38344,Valid,LL6,22.86,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb44,Yamato 981724,38346,Valid,Eucrite,137.46,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb45,Yamato 981725,38347,Valid,Lodranite,62.99,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb46,Yamato 981730,38352,Valid,H4,39.6,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb47,Yamato 981731,38353,Valid,L6,319.84,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb48,Yamato 981732,38354,Valid,L6,106.56,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb49,Yamato 981734,38356,Valid,Eucrite,7.96,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb4a,Yamato 981735,38357,Valid,Eucrite,283.16,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb4b,Yamato 981736,38358,Valid,LL3,67.82,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb4c,Yamato 981737,38359,Valid,Eucrite,6.29,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb4d,Yamato 981738,38360,Valid,Eucrite,5.9,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb4e,Yamato 981739,38361,Valid,Eucrite,19.25,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb4f,Yamato 981740,38362,Valid,Eucrite,6.92,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb50,Yamato 981741,38363,Valid,Eucrite,3.83,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb51,Yamato 981742,38364,Valid,Eucrite,89.56,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb52,Yamato 981743,38365,Valid,Eucrite,48.3,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb53,Yamato 981744,38366,Valid,H3,21.13,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb54,Yamato 981745,38367,Valid,H3,8.32,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb55,Yamato 981746,38368,Valid,H3,6.25,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb56,Yamato 981750,38372,Valid,Ureilite,77.52,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb57,Yamato 981752,38374,Valid,L6,296.26,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb58,Yamato 981754,38376,Valid,H4,5.16,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb59,Yamato 981782,38404,Valid,L6,6.05,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb5a,Yamato 981779,38401,Valid,H4,17.27,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb5b,Yamato 981784,38406,Valid,H6,19.15,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb5c,Yamato 981808,38430,Valid,H4,15.84,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb5d,Yamato 981809,38431,Valid,L6,16.24,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb5e,Yamato 981810,38432,Valid,Ureilite,137.8,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb5f,Yamato 981823,38445,Valid,H4,88.51,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb60,Yamato 981824,38446,Valid,H4,85.69,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb61,Yamato 981825,38447,Valid,H4,73.41,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb62,Yamato 981827,38449,Valid,H4,30.29,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb63,Yamato 981826,38448,Valid,H4,45.53,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb64,Yamato 981828,38450,Valid,H5,35.46,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb65,Yamato 981829,38451,Valid,H4,16.64,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb66,Yamato 981830,38452,Valid,H4,16.92,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb68,Yamato 981832,38454,Valid,H4,14.01,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb67,Yamato 981831,38453,Valid,H4,18.49,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb69,Yamato 981833,38455,Valid,H4,13.57,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb6a,Yamato 981834,38456,Valid,H4,6.62,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb6b,Yamato 981835,38457,Valid,H4,7.38,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb6c,Yamato 981836,38458,Valid,H4,4.83,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb6d,Yamato 981861,38483,Valid,H4,5.02,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb6e,Yamato 981860,38482,Valid,H4,6.89,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb6f,Yamato 981862,38484,Valid,H4,5.94,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb70,Yamato 981894,38516,Valid,L6,234.34,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb71,Yamato 981863,38485,Valid,H4,5.42,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb72,Yamato 981896,38518,Valid,L6,15.47,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb73,Yamato 981898,38520,Valid,H4,22.62,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb74,Yamato 981897,38519,Valid,H4,46.55,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb75,Yamato 981900,38522,Valid,L6,56.53,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb76,Yamato 981901,38523,Valid,H3,10.5,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb77,Yamato 981904,38526,Valid,H6,22.53,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb78,Yamato 981905,38527,Valid,H6,12.49,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb79,Yamato 981906,38528,Valid,H6,423.45,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb7a,Yamato 981907,38529,Valid,H5,256.76,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb7b,Yamato 981908,38530,Valid,H5,81.17,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb7c,Yamato 981909,38531,Valid,H6,23.82,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb7d,Yamato 981910,38532,Valid,H6,7.28,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb7e,Yamato 981911,38533,Valid,H6,5.71,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb7f,Yamato 981912,38534,Valid,H6,3.86,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb80,Yamato 981914,38536,Valid,H6,5.79,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb81,Yamato 981915,38537,Valid,H6,3.96,Found,1998,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62eb82,Yamato 981916,38538,Valid,H6,3.65,Found,1998,0.0,0.0,"(0.0, 0.0)"
